,day,kWh,kW,occupied,kw_per_person,kw_per_sq_ft,week,Date,max_temp,min_temp,average_temp
0,0,792.2000,36.0,0.0,0.375,1.7374517374517375,0,2020-01-01,49.1,35.2,41.1
1,1,782.0600,36.8,0.0,0.3833333333333333,1.776061776061776,0,2020-01-02,53.1,38.3,46.7
2,2,776.4600,35.2,0.0,0.3666666666666667,1.698841698841699,0,2020-01-04,50.8,36.1,41.8
3,3,816.2400,49.6,0.0,0.5166666666666667,2.393822393822394,0,2020-01-05,48.8,31.1,39.7
4,4,927.6400,56.0,1.0,0.5833333333333334,2.7027027027027026,0,2020-01-06,49.0,30.0,38.9
5,5,921.0400,47.2,1.0,0.4916666666666667,2.2779922779922783,0,2020-01-07,50.1,35.2,41.2
6,6,937.4200,52.8,1.0,0.5499999999999999,2.548262548262548,0,2020-01-08,47.5,33.3,39.5
7,7,974.9400,60.0,1.0,0.625,2.8957528957528957,1,2020-01-09,59.3,31.8,46.6
8,8,"1,009.3400",56.72,1.0,0.5908333333333333,2.7374517374517375,1,2020-01-10,66.2,56.3,60.6
9,9,"1,055.3000",60.8,1.0,0.6333333333333333,2.9343629343629343,1,2020-01-11,72.4,50.5,63.5
10,10,"1,124.5601",65.6,1.0,0.6833333333333332,3.166023166023166,1,2020-01-12,48.4,39.1,43.2
11,11,"1,059.0000",68.72,1.0,0.7158333333333333,3.316602316602317,1,2020-01-13,48.7,36.2,41.8
12,12,"1,037.9200",63.2,1.0,0.6583333333333333,3.0501930501930503,1,2020-01-14,55.4,40.1,49.8
13,13,"1,033.1400",64.0,1.0,0.6666666666666666,3.088803088803089,1,2020-01-15,67.0,36.5,52.2
14,14,"1,066.8400",64.0,1.0,0.6666666666666666,3.088803088803089,2,2020-01-16,48.3,30.7,41.0
15,15,"1,024.8400",64.0,1.0,0.6666666666666666,3.088803088803089,2,2020-01-17,37.2,25.8,31.4
16,16,"1,091.5800",64.0,1.0,0.6666666666666666,3.088803088803089,2,2020-01-18,53.1,37.9,46.6
17,17,"1,097.4399",66.4,1.0,0.6916666666666668,3.204633204633205,2,2020-01-19,35.7,17.3,25.0
18,18,"1,085.4000",65.6,1.0,0.6833333333333332,3.166023166023166,2,2020-01-20,26.9,15.5,21.0
19,19,"1,075.4200",64.0,1.0,0.6666666666666666,3.088803088803089,2,2020-01-21,32.4,21.5,26.2
20,20,"1,033.4401",63.2,1.0,0.6583333333333333,3.0501930501930503,2,2020-01-22,41.7,16.6,28.9
21,21,"1,045.8400",68.72,1.0,0.7158333333333333,3.316602316602317,3,2020-01-23,49.9,33.1,40.2
22,22,"1,081.4200",64.8,1.0,0.6749999999999999,3.1274131274131274,3,2020-01-24,49.6,41.3,44.9
23,23,"1,034.7400",60.8,1.0,0.6333333333333333,2.9343629343629343,3,2020-01-25,40.1,34.3,36.5
24,24,"1,098.2800",64.8,1.0,0.6749999999999999,3.1274131274131274,3,2020-01-26,44.8,33.1,38.1
25,25,"1,087.3800",66.4,1.0,0.6916666666666668,3.204633204633205,3,2020-01-27,46.9,33.5,40.1
26,26,965.0600,52.8,1.0,0.5499999999999999,2.548262548262548,3,2020-01-28,36.7,32.5,34.8
27,27,873.2000,48.0,1.0,0.5,2.316602316602317,3,2020-01-29,37.6,31.6,34.6
28,28,862.3800,46.4,1.0,0.48333333333333334,2.2393822393822393,4,2020-01-30,43.4,30.3,36.5
29,29,857.4800,45.6,1.0,0.47500000000000003,2.200772200772201,4,2020-01-31,41.5,34.8,37.9
30,30,842.4600,53.6,1.0,0.5583333333333333,2.586872586872587,4,2020-02-01,42.3,35.9,38.6
31,31,817.3600,45.6,1.0,0.47500000000000003,2.200772200772201,4,2020-02-02,62.4,31.7,45.6
32,32,863.5000,55.2,1.0,0.5750000000000001,2.6640926640926645,4,2020-02-03,65.5,45.1,55.7
33,33,"1,033.0599",60.0,1.0,0.625,2.8957528957528957,4,2020-02-04,62.8,42.0,55.4
34,34,957.9600,60.0,1.0,0.625,2.8957528957528957,4,2020-02-05,39.2,33.8,36.0
35,35,"1,001.5800",59.2,1.0,0.6166666666666667,2.8571428571428577,5,2020-02-06,37.1,31.1,35.1
36,36,964.4000,56.72,1.0,0.5908333333333333,2.7374517374517375,5,2020-02-07,31.2,25.6,28.7
37,37,"1,008.3000",59.2,1.0,0.6166666666666667,2.8571428571428577,5,2020-02-08,37.2,27.2,31.6
38,38,"1,083.5400",65.6,1.0,0.6833333333333332,3.166023166023166,5,2020-02-09,49.9,21.8,36.4
39,39,"1,077.0200",61.6,1.0,0.6416666666666667,2.9729729729729732,5,2020-02-10,51.1,42.0,47.5
40,40,"1,056.1801",61.6,1.0,0.6416666666666667,2.9729729729729732,5,2020-02-11,41.0,35.1,37.9
41,41,"1,068.1600",64.8,1.0,0.6749999999999999,3.1274131274131274,5,2020-02-12,38.4,31.5,35.7
42,42,"1,127.1400",61.6,1.0,0.6416666666666667,2.9729729729729732,6,2020-02-13,37.6,24.4,34.8
43,43,"1,046.8000",58.4,1.0,0.6083333333333333,2.8185328185328187,6,2020-02-14,25.2,15.8,19.9
44,44,"1,022.2000",59.2,1.0,0.6166666666666667,2.8571428571428577,6,2020-02-15,45.5,13.7,29.4
45,45,"1,052.4000",64.8,1.0,0.6749999999999999,3.1274131274131274,6,2020-02-16,49.2,33.7,42.4
46,46,"1,033.0599",59.2,1.0,0.6166666666666667,2.8571428571428577,6,2020-02-17,54.9,31.3,43.7
47,47,"1,010.7600",57.6,1.0,0.6,2.77992277992278,6,2020-02-18,55.4,37.5,48.8
48,48,996.6800,60.0,1.0,0.625,2.8957528957528957,6,2020-02-19,45.2,27.5,35.8
49,49,"1,140.4000",69.52,1.0,0.7241666666666666,3.3552123552123554,7,2020-02-20,37.7,22.9,32.1
50,50,"1,089.4399",60.8,1.0,0.6333333333333333,2.9343629343629343,7,2020-02-21,36.7,15.2,25.3
51,51,"1,021.5800",61.6,1.0,0.6416666666666667,2.9729729729729732,7,2020-02-22,48.6,19.2,33.3
52,52,"1,102.8000",66.4,1.0,0.6916666666666668,3.204633204633205,7,2020-02-23,56.7,28.3,41.7
53,53,"1,063.5800",60.0,1.0,0.625,2.8957528957528957,7,2020-02-24,45.5,41.0,43.8
54,54,"1,008.5600",54.4,1.0,0.5666666666666667,2.6254826254826256,7,2020-02-25,52.5,45.9,49.5
55,55,993.6200,57.6,1.0,0.6,2.77992277992278,7,2020-02-26,46.5,29.3,39.3
56,56,"1,050.6400",60.8,1.0,0.6333333333333333,2.9343629343629343,8,2020-02-27,36.1,25.8,30.3
57,57,"1,011.0000",57.6,1.0,0.6,2.77992277992278,8,2020-02-28,39.5,30.4,34.4
58,58,989.8000,57.6,1.0,0.6,2.77992277992278,8,2020-02-29,38.5,19.1,29.1
59,59,"1,042.3400",59.2,1.0,0.6166666666666667,2.8571428571428577,8,2020-03-01,63.0,25.2,44.5
60,60,999.9200,60.0,1.0,0.625,2.8957528957528957,8,2020-03-02,56.6,47.7,52.4
61,61,"1,021.8600",60.8,1.0,0.6333333333333333,2.9343629343629343,8,2020-03-03,58.0,44.7,52.6
62,62,953.3800,56.72,1.0,0.5908333333333333,2.7374517374517375,8,2020-03-04,61.9,33.0,48.1
63,63,"1,036.9800",60.8,1.0,0.6333333333333333,2.9343629343629343,9,2020-03-05,60.6,35.5,47.4
64,64,"1,033.6801",60.8,1.0,0.6333333333333333,2.9343629343629343,9,2020-03-06,50.7,34.6,38.9
65,65,"1,013.7800",60.8,1.0,0.6333333333333333,2.9343629343629343,9,2020-03-07,48.4,29.6,37.4
66,66,"1,036.2200",62.4,1.0,0.65,3.011583011583012,9,2020-03-08,64.3,30.2,46.7
67,67,998.2800,60.0,1.0,0.625,2.8957528957528957,9,2020-03-09,65.2,45.9,56.0
68,68,"1,019.6000",65.6,1.0,0.6833333333333332,3.166023166023166,9,2020-03-10,59.7,47.4,55.0
69,69,995.4600,57.6,1.0,0.6,2.77992277992278,9,2020-03-11,56.7,45.6,49.5
70,70,"1,041.9200",57.6,1.0,0.6,2.77992277992278,10,2020-03-12,67.3,40.6,55.4
71,71,"1,029.4800",56.72,1.0,0.5908333333333333,2.7374517374517375,10,2020-03-13,62.0,43.1,52.5
72,72,"1,097.5400",64.8,1.0,0.6749999999999999,3.1274131274131274,10,2020-03-14,44.0,36.1,40.4
73,73,"1,070.5000",66.4,1.0,0.6916666666666668,3.204633204633205,10,2020-03-15,40.9,34.8,38.0
74,74,907.9200,48.8,1.0,0.5083333333333333,2.3552123552123554,10,2020-03-16,46.0,38.6,42.0
75,75,784.3200,41.6,1.0,0.43333333333333335,2.0077220077220077,10,2020-03-17,51.6,40.7,45.4
76,76,724.3800,38.4,1.0,0.39999999999999997,1.8532818532818534,10,2020-03-18,63.1,38.7,52.6
77,77,714.7200,36.8,1.0,0.3833333333333333,1.776061776061776,11,2020-03-19,70.6,60.1,64.9
78,78,709.4000,37.6,0.0,0.39166666666666666,1.8146718146718148,11,2020-03-20,72.1,44.3,64.2
79,79,684.2000,41.6,0.0,0.43333333333333335,2.0077220077220077,11,2020-03-21,43.6,34.8,37.4
80,80,684.4000,32.8,0.0,0.3416666666666666,1.583011583011583,11,2020-03-22,49.8,30.3,40.1
81,81,703.7600,40.0,0.0,0.4166666666666667,1.9305019305019306,11,2020-03-23,54.4,44.1,48.4
82,82,681.3400,36.0,0.0,0.375,1.7374517374517375,11,2020-03-24,54.6,39.9,47.0
83,83,692.7800,41.6,0.0,0.43333333333333335,2.0077220077220077,11,2020-03-25,60.3,41.4,49.2
84,84,657.2000,31.2,0.0,0.325,1.505791505791506,12,2020-03-26,73.8,42.0,59.2
85,85,520.2000,29.6,0.0,0.30833333333333335,1.4285714285714288,12,2020-03-27,77.6,56.5,67.7
86,86,460.4000,24.8,0.0,0.25833333333333336,1.196911196911197,12,2020-03-28,78.7,65.9,71.8
87,87,451.2000,24.0,0.0,0.25,1.1583011583011584,12,2020-03-29,67.8,56.8,64.4
88,88,430.4000,20.8,0.0,0.21666666666666667,1.0038610038610039,12,2020-03-30,63.0,47.6,54.3
89,89,430.0000,20.8,0.0,0.21666666666666667,1.0038610038610039,12,2020-03-31,48.9,40.7,44.7
90,90,423.6000,22.4,0.0,0.2333333333333333,1.0810810810810811,12,2020-04-01,52.9,40.4,45.7
91,91,416.8000,25.6,0.0,0.26666666666666666,1.2355212355212357,13,2020-04-02,60.2,34.3,48.1
92,92,411.6000,22.4,0.0,0.2333333333333333,1.0810810810810811,13,2020-04-03,66.9,39.0,53.2
93,93,401.6000,20.0,0.0,0.20833333333333334,0.9652509652509653,13,2020-04-04,70.8,42.8,58.1
94,94,401.4000,19.2,0.0,0.19999999999999998,0.9266409266409267,13,2020-04-05,69.2,50.8,59.1
95,95,405.4000,20.0,0.0,0.20833333333333334,0.9652509652509653,13,2020-04-06,70.5,49.0,58.7
96,96,406.8000,20.0,0.0,0.20833333333333334,0.9652509652509653,13,2020-04-07,76.1,55.1,66.2
97,97,416.2000,20.8,0.0,0.21666666666666667,1.0038610038610039,13,2020-04-08,78.7,59.7,70.3
98,98,415.4000,20.8,0.0,0.21666666666666667,1.0038610038610039,14,2020-04-09,57.6,42.1,52.5
99,99,520.8000,26.4,0.0,0.27499999999999997,1.274131274131274,14,2020-04-10,50.5,33.0,41.3
100,100,568.0000,25.6,0.0,0.26666666666666666,1.2355212355212357,14,2020-04-11,60.8,33.7,48.2
101,101,563.8000,26.4,0.0,0.27499999999999997,1.274131274131274,14,2020-04-12,61.0,53.1,56.5
102,102,571.6000,26.4,0.0,0.27499999999999997,1.274131274131274,14,2020-04-13,62.8,39.4,49.2
103,103,571.8000,26.4,0.0,0.27499999999999997,1.274131274131274,14,2020-04-14,42.9,33.6,39.1
104,104,563.8000,26.4,0.0,0.27499999999999997,1.274131274131274,14,2020-04-15,53.6,26.3,40.6
105,105,556.4000,25.6,0.0,0.26666666666666666,1.2355212355212357,15,2020-04-16,51.2,26.0,40.0
106,106,552.0000,26.4,0.0,0.27499999999999997,1.274131274131274,15,2020-04-17,60.4,40.0,49.8
107,107,539.4000,25.6,0.0,0.26666666666666666,1.2355212355212357,15,2020-04-18,52.3,35.8,43.5
108,108,538.2000,24.8,0.0,0.25833333333333336,1.196911196911197,15,2020-04-19,57.8,37.4,48.3
109,109,565.2000,27.2,0.0,0.2833333333333333,1.3127413127413128,15,2020-04-20,64.8,41.8,54.2
110,110,546.2000,28.0,0.0,0.2916666666666667,1.3513513513513513,15,2020-04-21,61.0,43.2,54.7
111,111,481.2000,22.4,0.0,0.2333333333333333,1.0810810810810811,15,2020-04-22,67.6,35.2,52.4
112,112,470.6000,21.6,0.0,0.225,1.0424710424710426,16,2020-04-23,57.1,51.7,54.5
113,113,492.6000,23.2,0.0,0.24166666666666667,1.1196911196911197,16,2020-04-24,62.7,49.5,56.2
114,114,471.8000,22.4,0.0,0.2333333333333333,1.0810810810810811,16,2020-04-25,64.6,46.5,55.3
115,115,452.2000,20.8,0.0,0.21666666666666667,1.0038610038610039,16,2020-04-26,54.1,42.7,48.9
116,116,474.6000,23.2,0.0,0.24166666666666667,1.1196911196911197,16,2020-04-27,63.0,34.0,50.4
117,117,470.8000,22.4,0.0,0.2333333333333333,1.0810810810810811,16,2020-04-28,71.4,51.7,61.5
118,118,460.6000,21.6,0.0,0.225,1.0424710424710426,16,2020-04-29,68.8,50.6,58.8
119,119,482.2000,23.2,0.0,0.24166666666666667,1.1196911196911197,17,2020-04-30,51.1,46.9,48.3
120,120,468.0000,21.6,0.0,0.225,1.0424710424710426,17,2020-05-01,66.2,43.0,53.3
121,121,451.6000,20.8,0.0,0.21666666666666667,1.0038610038610039,17,2020-05-02,78.3,49.7,65.4
122,122,459.6000,20.8,0.0,0.21666666666666667,1.0038610038610039,17,2020-05-03,77.3,59.9,67.7
123,123,463.2000,25.6,0.0,0.26666666666666666,1.2355212355212357,17,2020-05-04,72.6,46.4,61.4
124,124,458.4000,22.4,0.0,0.2333333333333333,1.0810810810810811,17,2020-05-05,57.3,46.4,51.0
125,125,429.8000,20.0,0.0,0.20833333333333334,0.9652509652509653,17,2020-05-06,57.9,42.0,48.4
126,126,513.6000,26.4,0.0,0.27499999999999997,1.274131274131274,18,2020-05-07,65.4,37.2,52.5
127,127,623.8000,29.6,0.0,0.30833333333333335,1.4285714285714288,18,2020-05-08,51.7,38.9,48.6
128,128,641.4000,28.8,0.0,0.3,1.38996138996139,18,2020-05-09,54.8,29.0,42.6
129,129,634.0000,28.8,0.0,0.3,1.38996138996139,18,2020-05-10,64.2,38.8,51.1
130,130,633.4000,29.6,0.0,0.30833333333333335,1.4285714285714288,18,2020-05-11,50.2,36.0,44.7
131,131,541.0000,30.4,0.0,0.31666666666666665,1.4671814671814671,18,2020-05-12,60.1,36.2,49.4
132,132,627.7800,34.32,0.0,0.3575,1.6563706563706564,18,2020-05-13,53.8,48.6,50.9
133,133,741.2000,33.6,0.0,0.35000000000000003,1.6216216216216217,19,2020-05-14,78.5,53.8,66.7
134,134,749.2000,32.8,0.0,0.3416666666666666,1.583011583011583,19,2020-05-15,77.1,64.2,69.7
135,135,750.2000,32.8,0.0,0.3416666666666666,1.583011583011583,19,2020-05-16,79.3,63.4,70.0
136,136,752.1800,34.32,0.0,0.3575,1.6563706563706564,19,2020-05-17,80.9,64.6,72.4
137,137,744.8000,32.8,0.0,0.3416666666666666,1.583011583011583,19,2020-05-18,72.2,59.6,66.8
138,138,729.2000,32.0,0.0,0.3333333333333333,1.5444015444015444,19,2020-05-19,64.1,57.6,60.1
139,139,723.7600,36.8,0.0,0.3833333333333333,1.776061776061776,19,2020-05-20,60.4,54.0,56.9
140,140,712.0000,31.2,0.0,0.325,1.505791505791506,20,2020-05-21,67.7,53.6,59.8
141,141,729.4000,33.6,0.0,0.35000000000000003,1.6216216216216217,20,2020-05-22,76.0,55.7,66.7
142,142,742.6000,32.8,0.0,0.3416666666666666,1.583011583011583,20,2020-05-23,79.9,64.6,70.3
143,143,747.2000,33.6,0.0,0.35000000000000003,1.6216216216216217,20,2020-05-24,82.6,63.5,73.5
144,144,750.4000,32.8,0.0,0.3416666666666666,1.583011583011583,20,2020-05-25,83.1,65.0,73.9
145,145,758.8000,33.6,0.0,0.35000000000000003,1.6216216216216217,20,2020-05-26,83.7,65.6,73.8
146,146,772.6000,39.2,0.0,0.4083333333333334,1.891891891891892,20,2020-05-27,78.2,68.1,73.0
147,147,778.5600,34.32,0.0,0.3575,1.6563706563706564,21,2020-05-28,81.0,66.2,72.6
148,148,794.6400,35.2,0.0,0.3666666666666667,1.698841698841699,21,2020-05-29,78.8,62.9,68.4
149,149,781.1000,34.32,0.0,0.3575,1.6563706563706564,21,2020-05-30,74.2,57.9,65.8
150,150,768.4000,33.6,0.0,0.35000000000000003,1.6216216216216217,21,2020-05-31,71.7,53.7,62.5
151,151,762.8000,33.6,0.0,0.35000000000000003,1.6216216216216217,21,2020-06-01,75.9,48.5,63.9
152,152,781.9000,35.2,0.0,0.3666666666666667,1.698841698841699,21,2020-06-02,85.8,59.3,73.7
153,153,792.8000,34.32,0.0,0.3575,1.6563706563706564,21,2020-06-03,85.9,65.4,75.8
154,154,802.8000,35.2,0.0,0.3666666666666667,1.698841698841699,22,2020-06-04,81.9,68.9,73.7
155,155,805.1000,37.6,0.0,0.39166666666666666,1.8146718146718148,22,2020-06-05,85.3,67.7,74.9
156,156,793.0400,35.2,0.0,0.3666666666666667,1.698841698841699,22,2020-06-06,88.9,66.8,78.4
157,157,789.5400,35.2,0.0,0.3666666666666667,1.698841698841699,22,2020-06-07,82.8,64.6,74.4
158,158,789.3000,35.2,0.0,0.3666666666666667,1.698841698841699,22,2020-06-08,86.1,61.6,74.5
159,159,825.0000,37.6,0.0,0.39166666666666666,1.8146718146718148,22,2020-06-09,84.4,71.0,78.1
160,160,842.3000,40.0,0.0,0.4166666666666667,1.9305019305019306,22,2020-06-10,89.6,69.3,78.7
161,161,806.8600,36.0,0.0,0.375,1.7374517374517375,23,2020-06-11,79.2,59.4,70.2
162,162,804.6200,40.0,0.0,0.4166666666666667,1.9305019305019306,23,2020-06-12,83.9,54.5,70.8
163,163,793.9600,35.2,0.0,0.3666666666666667,1.698841698841699,23,2020-06-13,82.7,56.5,70.6
164,164,781.5400,34.32,0.0,0.3575,1.6563706563706564,23,2020-06-14,71.9,57.5,64.7
165,165,785.4800,36.8,0.0,0.3833333333333333,1.776061776061776,23,2020-06-15,75.2,53.5,65.0
166,166,793.9200,36.8,0.0,0.3833333333333333,1.776061776061776,23,2020-06-16,78.3,56.8,67.6
167,167,804.3600,36.0,0.0,0.375,1.7374517374517375,23,2020-06-17,78.9,57.5,69.3
168,168,799.7400,36.0,0.0,0.375,1.7374517374517375,24,2020-06-18,80.0,60.3,69.0
169,169,802.5000,40.72,0.0,0.42416666666666664,1.9652509652509653,24,2020-06-19,84.1,62.8,72.6
170,170,789.4400,34.32,0.0,0.3575,1.6563706563706564,24,2020-06-20,86.8,64.8,76.6
171,171,797.6000,36.0,0.0,0.375,1.7374517374517375,24,2020-06-21,85.9,67.7,73.4
172,172,818.3000,37.6,0.0,0.39166666666666666,1.8146718146718148,24,2020-06-22,84.7,67.2,75.2
173,173,822.6000,44.8,0.0,0.4666666666666666,2.1621621621621623,24,2020-06-23,79.4,65.5,73.1
174,174,796.7000,35.2,0.0,0.3666666666666667,1.698841698841699,24,2020-06-24,80.3,62.1,70.6
175,175,801.8400,40.72,0.0,0.42416666666666664,1.9652509652509653,25,2020-06-25,82.2,58.3,72.1
176,176,801.1200,36.8,0.0,0.3833333333333333,1.776061776061776,25,2020-06-26,85.8,63.5,75.5
177,177,835.8600,36.8,0.0,0.3833333333333333,1.776061776061776,25,2020-06-27,76.4,67.6,72.6
178,178,865.1600,39.2,0.0,0.4083333333333334,1.891891891891892,25,2020-06-28,76.9,67.6,71.9
179,179,881.3400,39.2,0.0,0.4083333333333334,1.891891891891892,25,2020-06-29,83.9,69.2,75.3
180,180,851.6800,38.4,0.0,0.39999999999999997,1.8532818532818534,25,2020-06-30,82.8,67.6,74.6
181,181,835.0800,37.6,0.0,0.39166666666666666,1.8146718146718148,25,2020-07-01,83.5,70.7,76.8
182,182,830.9000,38.4,0.0,0.39999999999999997,1.8532818532818534,26,2020-07-02,87.4,69.1,78.6
183,183,853.0600,38.4,0.0,0.39999999999999997,1.8532818532818534,26,2020-07-03,88.9,65.0,78.0
184,184,842.4800,36.8,0.0,0.3833333333333333,1.776061776061776,26,2020-07-04,90.7,66.9,79.9
185,185,846.7200,37.6,0.0,0.39166666666666666,1.8146718146718148,26,2020-07-05,91.3,67.9,79.8
186,186,926.4800,42.4,0.0,0.44166666666666665,2.0463320463320462,26,2020-07-06,90.2,70.3,79.3
187,187,937.3400,42.4,0.0,0.44166666666666665,2.0463320463320462,26,2020-07-07,89.4,68.8,79.5
188,188,926.9200,40.72,0.0,0.42416666666666664,1.9652509652509653,26,2020-07-08,89.2,68.2,78.8
189,189,920.2000,41.6,0.0,0.43333333333333335,2.0077220077220077,27,2020-07-09,86.8,69.9,78.3
190,190,947.4600,42.4,0.0,0.44166666666666665,2.0463320463320462,27,2020-07-10,88.8,72.0,79.2
191,191,929.5800,40.72,0.0,0.42416666666666664,1.9652509652509653,27,2020-07-11,86.3,66.7,75.6
192,192,931.4400,42.4,1.0,0.44166666666666665,2.0463320463320462,27,2020-07-12,82.8,64.8,73.3
193,193,919.5800,41.6,1.0,0.43333333333333335,2.0077220077220077,27,2020-07-13,84.0,61.2,73.1
194,194,898.9200,41.6,1.0,0.43333333333333335,2.0077220077220077,27,2020-07-14,85.9,59.6,74.3
195,195,909.6800,42.4,1.0,0.44166666666666665,2.0463320463320462,27,2020-07-15,90.1,63.7,78.5
196,196,933.0800,41.6,1.0,0.43333333333333335,2.0077220077220077,28,2020-07-16,84.8,75.7,79.4
197,197,910.7800,41.6,1.0,0.43333333333333335,2.0077220077220077,28,2020-07-17,81.7,70.5,75.6
198,198,850.5600,37.6,1.0,0.39166666666666666,1.8146718146718148,28,2020-07-18,90.3,69.7,80.2
199,199,811.1800,36.0,1.0,0.375,1.7374517374517375,28,2020-07-19,91.7,73.6,82.7
200,200,832.4000,36.8,1.0,0.3833333333333333,1.776061776061776,28,2020-07-20,88.7,73.5,79.4
201,201,888.2000,40.72,1.0,0.42416666666666664,1.9652509652509653,28,2020-07-21,91.4,69.7,80.8
202,202,903.8000,40.0,1.0,0.4166666666666667,1.9305019305019306,28,2020-07-22,88.0,71.3,78.7
203,203,872.1800,38.4,1.0,0.39999999999999997,1.8532818532818534,29,2020-07-23,82.9,72.0,76.3
204,204,867.8200,38.4,1.0,0.39999999999999997,1.8532818532818534,29,2020-07-24,89.9,67.8,78.8
205,205,894.6000,40.0,1.0,0.4166666666666667,1.9305019305019306,29,2020-07-25,91.6,67.5,79.6
206,206,922.8200,43.2,1.0,0.45,2.084942084942085,29,2020-07-26,88.6,70.2,79.0
207,207,930.2400,41.6,1.0,0.43333333333333335,2.0077220077220077,29,2020-07-27,91.5,70.0,79.2
208,208,939.8200,41.6,1.0,0.43333333333333335,2.0077220077220077,29,2020-07-28,87.6,71.9,78.7
209,209,937.4800,43.2,1.0,0.45,2.084942084942085,29,2020-07-29,89.9,71.1,80.5
210,210,951.5600,42.4,1.0,0.44166666666666665,2.0463320463320462,30,2020-07-30,81.0,71.6,75.8
211,211,920.3200,42.4,1.0,0.44166666666666665,2.0463320463320462,30,2020-07-31,80.3,68.7,73.4
212,212,848.5600,37.6,1.0,0.39166666666666666,1.8146718146718148,30,2020-08-01,83.2,69.9,75.2
213,213,840.8400,36.8,1.0,0.3833333333333333,1.776061776061776,30,2020-08-02,79.0,65.6,71.6
214,214,871.9000,40.0,1.0,0.4166666666666667,1.9305019305019306,30,2020-08-03,83.2,63.6,72.6
215,215,840.2200,37.6,1.0,0.39166666666666666,1.8146718146718148,30,2020-08-04,77.2,62.6,68.7
216,216,817.7400,36.0,1.0,0.375,1.7374517374517375,30,2020-08-05,78.3,57.8,68.9
217,217,806.0200,40.72,1.0,0.42416666666666664,1.9652509652509653,31,2020-08-06,81.4,61.5,71.1
218,218,776.5600,34.32,1.0,0.3575,1.6563706563706564,31,2020-08-07,83.3,62.6,72.3
219,219,758.6000,33.6,1.0,0.35000000000000003,1.6216216216216217,31,2020-08-08,84.4,59.0,72.7
220,220,770.5400,35.2,1.0,0.3666666666666667,1.698841698841699,31,2020-08-09,88.6,60.4,75.2
221,221,806.6200,40.72,1.0,0.42416666666666664,1.9652509652509653,31,2020-08-10,80.5,69.8,73.8
222,222,880.0600,54.4,1.0,0.5666666666666667,2.6254826254826256,31,2020-08-11,84.1,67.1,75.1
223,223,893.5800,40.72,1.0,0.42416666666666664,1.9652509652509653,31,2020-08-12,86.0,68.5,77.7
224,224,910.7800,40.72,1.0,0.42416666666666664,1.9652509652509653,32,2020-08-13,87.5,70.5,79.1
225,225,918.0000,40.0,1.0,0.4166666666666667,1.9305019305019306,32,2020-08-14,81.7,72.1,75.3
226,226,932.8000,45.6,1.0,0.47500000000000003,2.200772200772201,32,2020-08-15,85.2,70.1,76.0
227,227,922.3600,41.6,1.0,0.43333333333333335,2.0077220077220077,32,2020-08-16,85.4,65.9,75.0
228,228,890.2400,44.0,1.0,0.4583333333333333,2.1235521235521237,32,2020-08-17,83.9,61.4,73.3
229,229,916.7400,44.8,1.0,0.4666666666666666,2.1621621621621623,32,2020-08-18,82.7,65.3,69.8
230,230,899.9800,44.0,1.0,0.4583333333333333,2.1235521235521237,32,2020-08-19,77.7,61.7,69.6
231,231,868.7200,40.0,1.0,0.4166666666666667,1.9305019305019306,33,2020-08-20,81.5,56.6,70.0
