Read Date,kWh,kW
"4/24/2020 12:00:00 AM","31.4161","1.9560"
"4/25/2020 12:00:00 AM","31.3421","1.7240"
"4/26/2020 12:00:00 AM","28.6414","1.9080"
"4/27/2020 12:00:00 AM","30.8442","1.8640"
"4/28/2020 12:00:00 AM","32.6816","1.9960"
"4/29/2020 12:00:00 AM","36.7115","2.1440"
"4/30/2020 12:00:00 AM","28.3685","1.6240"
"5/1/2020 12:00:00 AM","31.0092","1.9600"
"5/2/2020 12:00:00 AM","36.5033","2.2756"
"5/3/2020 12:00:00 AM","39.2975","2.2200"
"5/4/2020 12:00:00 AM","37.9556","2.4200"
"5/5/2020 12:00:00 AM","32.5264","1.9080"
"5/6/2020 12:00:00 AM","29.5620","1.7360"
"5/7/2020 12:00:00 AM","31.4518","2.0120"
"5/8/2020 12:00:00 AM","29.9067","1.8440"
"5/9/2020 12:00:00 AM","29.6257","1.9400"
"5/10/2020 12:00:00 AM","31.4071","1.7240"
"5/11/2020 12:00:00 AM","29.6584","1.6640"
"5/12/2020 12:00:00 AM","31.1257","1.8720"
"5/13/2020 12:00:00 AM","33.2228","1.9920"
"5/14/2020 12:00:00 AM","36.3611","2.7440"
"5/15/2020 12:00:00 AM","38.6346","2.2360"
"5/16/2020 12:00:00 AM","42.3096","2.4560"
"5/17/2020 12:00:00 AM","42.6144","2.5360"
"5/18/2020 12:00:00 AM","38.4806","2.2040"
"5/19/2020 12:00:00 AM","34.3288","2.0920"
"5/20/2020 12:00:00 AM","33.3437","2.2440"
"5/21/2020 12:00:00 AM","36.3567","2.7596"
"5/22/2020 12:00:00 AM","36.4595","2.2516"
"5/23/2020 12:00:00 AM","41.5153","2.5160"
"5/24/2020 12:00:00 AM","45.2023","2.5800"
"5/25/2020 12:00:00 AM","46.2125","2.6920"
"5/26/2020 12:00:00 AM","44.1686","2.5360"
"5/27/2020 12:00:00 AM","45.3844","2.6760"
"5/28/2020 12:00:00 AM","47.0944","3.3760"
"5/29/2020 12:00:00 AM","41.4667","2.4080"
"5/30/2020 12:00:00 AM","42.9828","2.9160"
"5/31/2020 12:00:00 AM","41.1994","3.0040"
"6/1/2020 12:00:00 AM","-1.7432",""
"6/1/2020 12:00:00 AM","40.9516","2.5800"
"6/2/2020 12:00:00 AM","-1.6812",""
"6/2/2020 12:00:00 AM","46.0306","2.8560"
"6/3/2020 12:00:00 AM","-1.5958",""
"6/3/2020 12:00:00 AM","49.2304","2.7676"
"6/4/2020 12:00:00 AM","-0.9648",""
"6/4/2020 12:00:00 AM","48.8754","2.7596"
"6/5/2020 12:00:00 AM","-1.3963",""
"6/5/2020 12:00:00 AM","44.2120","2.5480"
"6/6/2020 12:00:00 AM","-1.6304",""
"6/6/2020 12:00:00 AM","50.6805","2.7596"
"6/7/2020 12:00:00 AM","-1.6927",""
"6/7/2020 12:00:00 AM","52.0575","2.6440"
"6/8/2020 12:00:00 AM","-1.5389",""
"6/8/2020 12:00:00 AM","48.8854","2.7000"
"6/9/2020 12:00:00 AM","-0.8934",""
"6/9/2020 12:00:00 AM","51.7750","2.7916"
"6/10/2020 12:00:00 AM","-1.3045",""
"6/10/2020 12:00:00 AM","52.8762","3.1720"
"6/11/2020 12:00:00 AM","-1.7149",""
"6/11/2020 12:00:00 AM","46.1423","2.7120"
"6/12/2020 12:00:00 AM","-1.6197",""
"6/12/2020 12:00:00 AM","48.1727","2.7716"
"6/13/2020 12:00:00 AM","-1.5627",""
"6/13/2020 12:00:00 AM","48.4384","2.7756"
"6/14/2020 12:00:00 AM","-1.3304",""
"6/14/2020 12:00:00 AM","40.7201","2.3240"
"6/15/2020 12:00:00 AM","-1.3557",""
"6/15/2020 12:00:00 AM","42.3876","2.8400"
"6/16/2020 12:00:00 AM","-1.4191",""
"6/16/2020 12:00:00 AM","39.6573","2.3000"
"6/17/2020 12:00:00 AM","-1.4913",""
"6/17/2020 12:00:00 AM","41.8707","2.4160"
"6/18/2020 12:00:00 AM","-1.3518",""
"6/18/2020 12:00:00 AM","41.3682","2.4040"
"6/19/2020 12:00:00 AM","-1.3507",""
"6/19/2020 12:00:00 AM","43.4521","2.7636"
"6/20/2020 12:00:00 AM","-1.3302",""
"6/20/2020 12:00:00 AM","49.0583","2.8880"
"6/21/2020 12:00:00 AM","-0.7434",""
"6/21/2020 12:00:00 AM","47.4303","2.7200"
"6/22/2020 12:00:00 AM","-1.4538",""
"6/22/2020 12:00:00 AM","47.1365","2.5800"
"6/23/2020 12:00:00 AM","-1.1799",""
"6/23/2020 12:00:00 AM","44.1396","2.5640"
"6/24/2020 12:00:00 AM","-1.3415",""
"6/24/2020 12:00:00 AM","46.2015","2.8760"
"6/25/2020 12:00:00 AM","-1.3274",""
"6/25/2020 12:00:00 AM","50.6475","2.9160"
"6/26/2020 12:00:00 AM","-1.4683",""
"6/26/2020 12:00:00 AM","51.8924","2.9000"
"6/27/2020 12:00:00 AM","-0.5869",""
"6/27/2020 12:00:00 AM","43.6675","2.5560"
"6/28/2020 12:00:00 AM","-0.6419",""
"6/28/2020 12:00:00 AM","38.0955","2.2360"
"6/29/2020 12:00:00 AM","-0.9634",""
"6/29/2020 12:00:00 AM","40.3797","2.5320"
"6/30/2020 12:00:00 AM","-1.1372",""
"6/30/2020 12:00:00 AM","45.1064","3.2000"
"7/1/2020 12:00:00 AM","-1.0161",""
"7/1/2020 12:00:00 AM","44.9190","2.5320"
"7/2/2020 12:00:00 AM","-1.5323",""
"7/2/2020 12:00:00 AM","50.4075","2.8920"
"7/3/2020 12:00:00 AM","-1.6065",""
"7/3/2020 12:00:00 AM","52.7823","2.9920"
"7/4/2020 12:00:00 AM","-1.5321",""
"7/4/2020 12:00:00 AM","55.2421","2.9520"
"7/5/2020 12:00:00 AM","-1.4910",""
"7/5/2020 12:00:00 AM","55.1391","2.8520"
"7/6/2020 12:00:00 AM","-1.4841",""
"7/6/2020 12:00:00 AM","55.8872","2.9440"
"7/7/2020 12:00:00 AM","-1.4381",""
"7/7/2020 12:00:00 AM","54.3721","3.0160"
"7/8/2020 12:00:00 AM","-1.2875",""
"7/8/2020 12:00:00 AM","57.9925","2.9920"
"7/9/2020 12:00:00 AM","-1.2044",""
"7/9/2020 12:00:00 AM","62.5563","3.1960"
"7/10/2020 12:00:00 AM","-1.2884",""
"7/10/2020 12:00:00 AM","62.2804","3.5760"
"7/11/2020 12:00:00 AM","-1.5752",""
"7/11/2020 12:00:00 AM","54.7524","3.5760"
"7/12/2020 12:00:00 AM","-1.1750",""
"7/12/2020 12:00:00 AM","49.9655","2.8880"
"7/13/2020 12:00:00 AM","-1.6119",""
"7/13/2020 12:00:00 AM","51.4682","2.9160"
"7/14/2020 12:00:00 AM","-1.6468",""
"7/14/2020 12:00:00 AM","53.5034","2.9840"
"7/15/2020 12:00:00 AM","-1.5397",""
"7/15/2020 12:00:00 AM","56.3838","3.1240"
"7/16/2020 12:00:00 AM","-1.0279",""
"7/16/2020 12:00:00 AM","57.0706","2.8800"
"7/17/2020 12:00:00 AM","-0.9648",""
"7/17/2020 12:00:00 AM","47.7654","2.8880"
"7/18/2020 12:00:00 AM","-1.4979",""
"7/18/2020 12:00:00 AM","52.2453","2.9960"
"7/19/2020 12:00:00 AM","-1.4916",""
"7/19/2020 12:00:00 AM","57.9992","2.9400"
"7/20/2020 12:00:00 AM","-0.8291",""
"7/20/2020 12:00:00 AM","59.3871","2.9560"
"7/21/2020 12:00:00 AM","-1.4575",""
"7/21/2020 12:00:00 AM","59.0082","3.0240"
"7/22/2020 12:00:00 AM","-1.2616",""
"7/22/2020 12:00:00 AM","59.0087","3.0240"
"7/23/2020 12:00:00 AM","-0.6943",""
"7/23/2020 12:00:00 AM","52.9170","2.8320"
"7/24/2020 12:00:00 AM","-1.5291",""
"7/24/2020 12:00:00 AM","54.5234","2.9840"
"7/25/2020 12:00:00 AM","-1.3472",""
"7/25/2020 12:00:00 AM","58.4063","3.0680"
"7/26/2020 12:00:00 AM","-0.9893",""
"7/26/2020 12:00:00 AM","61.7903","3.5600"
"7/27/2020 12:00:00 AM","-1.3806",""
"7/27/2020 12:00:00 AM","58.5261","3.6120"
"7/28/2020 12:00:00 AM","-1.1653",""
"7/28/2020 12:00:00 AM","56.0659","2.8640"
"7/29/2020 12:00:00 AM","-1.4525",""
"7/29/2020 12:00:00 AM","58.2371","3.9520"
"7/30/2020 12:00:00 AM","-0.3884",""
"7/30/2020 12:00:00 AM","54.5747","2.8360"
"7/31/2020 12:00:00 AM","-0.5272",""
"7/31/2020 12:00:00 AM","45.6903","2.4920"
"8/1/2020 12:00:00 AM","-0.9709",""
"8/1/2020 12:00:00 AM","45.5657","2.5200"
"8/2/2020 12:00:00 AM","-1.2128",""
"8/2/2020 12:00:00 AM","46.1396","2.6960"
"8/3/2020 12:00:00 AM","-0.9613",""
"8/3/2020 12:00:00 AM","49.2951","2.7876"
"8/4/2020 12:00:00 AM","-0.9243",""
"8/4/2020 12:00:00 AM","43.1832","2.4200"
"8/5/2020 12:00:00 AM","-1.3095",""
"8/5/2020 12:00:00 AM","46.3464","2.7636"
"8/6/2020 12:00:00 AM","-1.3365",""
"8/6/2020 12:00:00 AM","51.1352","3.1280"
"8/7/2020 12:00:00 AM","-1.4058",""
"8/7/2020 12:00:00 AM","49.5812","2.7676"
"8/8/2020 12:00:00 AM","-1.6143",""
"8/8/2020 12:00:00 AM","50.3363","2.8400"
"8/9/2020 12:00:00 AM","-1.2836",""
"8/9/2020 12:00:00 AM","52.0602","2.8640"
"8/10/2020 12:00:00 AM","-0.9523",""
"8/10/2020 12:00:00 AM","49.0142","2.7676"
"8/11/2020 12:00:00 AM","-1.3607",""
"8/11/2020 12:00:00 AM","49.0616","2.8120"
"8/12/2020 12:00:00 AM","-0.8200",""
"8/12/2020 12:00:00 AM","52.8284","2.7836"
"8/13/2020 12:00:00 AM","-0.7685",""
"8/13/2020 12:00:00 AM","56.9689","3.3920"
"8/14/2020 12:00:00 AM","-0.5886",""
"8/14/2020 12:00:00 AM","47.8084","2.7280"
"8/15/2020 12:00:00 AM","-1.2992",""
"8/15/2020 12:00:00 AM","47.6302","2.6920"
"8/16/2020 12:00:00 AM","-1.3545",""
"8/16/2020 12:00:00 AM","49.4126","2.7360"
"8/17/2020 12:00:00 AM","-1.5721",""
"8/17/2020 12:00:00 AM","50.6903","3.3920"
"8/18/2020 12:00:00 AM","-0.7767",""
"8/18/2020 12:00:00 AM","48.2763","2.6960"
"8/19/2020 12:00:00 AM","-1.5683",""
"8/19/2020 12:00:00 AM","41.9197","2.3040"
"8/20/2020 12:00:00 AM","-1.6179",""
"8/20/2020 12:00:00 AM","45.1692","3.2000"
"8/21/2020 12:00:00 AM","-0.8397",""
"8/21/2020 12:00:00 AM","43.6148","2.6120"
"8/22/2020 12:00:00 AM","-0.5731",""
"8/22/2020 12:00:00 AM","41.7202","2.3480"
"8/23/2020 12:00:00 AM","-1.2140",""
"8/23/2020 12:00:00 AM","43.4911","2.6720"
"8/24/2020 12:00:00 AM","-1.3896",""
"8/24/2020 12:00:00 AM","48.7421","2.8360"
"8/25/2020 12:00:00 AM","-1.2888",""
"8/25/2020 12:00:00 AM","51.4652","2.8760"
"8/26/2020 12:00:00 AM","-1.2894",""
"8/26/2020 12:00:00 AM","54.1819","3.3480"
"8/27/2020 12:00:00 AM","-0.6911",""
"8/27/2020 12:00:00 AM","49.8031","2.7796"
"8/28/2020 12:00:00 AM","-0.6669",""
"8/28/2020 12:00:00 AM","46.9008","2.5360"
"8/29/2020 12:00:00 AM","-0.7706",""
"8/29/2020 12:00:00 AM","42.0984","2.4200"
"8/30/2020 12:00:00 AM","-1.1516",""
"8/30/2020 12:00:00 AM","43.7234","2.6240"
"8/31/2020 12:00:00 AM","-0.5953",""
"8/31/2020 12:00:00 AM","43.5712","2.9680"
"9/1/2020 12:00:00 AM","-0.7916",""
"9/1/2020 12:00:00 AM","46.1896","2.7000"
"9/2/2020 12:00:00 AM","-0.8152",""
"9/2/2020 12:00:00 AM","46.8123","2.6480"
"9/3/2020 12:00:00 AM","-0.9276",""
"9/3/2020 12:00:00 AM","44.0428","2.5040"
"9/4/2020 12:00:00 AM","-1.3749",""
"9/4/2020 12:00:00 AM","46.2045","2.9000"
"9/5/2020 12:00:00 AM","-1.5737",""
"9/5/2020 12:00:00 AM","44.3376","2.7400"
"9/6/2020 12:00:00 AM","-1.3770",""
"9/6/2020 12:00:00 AM","46.5535","2.6640"
"9/7/2020 12:00:00 AM","-1.4577",""
"9/7/2020 12:00:00 AM","50.7497","3.9120"
"9/8/2020 12:00:00 AM","-1.4518",""
"9/8/2020 12:00:00 AM","50.5166","3.5840"
"9/9/2020 12:00:00 AM","-1.2350",""
"9/9/2020 12:00:00 AM","48.6869","3.2320"
"9/10/2020 12:00:00 AM","-1.2780",""
"9/10/2020 12:00:00 AM","50.2076","3.7440"
"9/11/2020 12:00:00 AM","-0.3286",""
"9/11/2020 12:00:00 AM","43.2322","2.6200"
"9/12/2020 12:00:00 AM","-0.7173",""
"9/12/2020 12:00:00 AM","42.1847","2.3600"
"9/13/2020 12:00:00 AM","-0.6887",""
"9/13/2020 12:00:00 AM","39.7753","2.2756"
"9/14/2020 12:00:00 AM","-1.3923",""
"9/14/2020 12:00:00 AM","40.6942","2.5680"
"9/15/2020 12:00:00 AM","-1.1798",""
"9/15/2020 12:00:00 AM","43.9281","3.3560"
"9/16/2020 12:00:00 AM","-1.0514",""
"9/16/2020 12:00:00 AM","40.6368","2.3160"
"9/17/2020 12:00:00 AM","-1.3530",""
"9/17/2020 12:00:00 AM","39.3405","3.0800"
"9/18/2020 12:00:00 AM","-1.5150",""
"9/18/2020 12:00:00 AM","39.8272","2.2596"
"9/19/2020 12:00:00 AM","-1.5709",""
"9/19/2020 12:00:00 AM","37.3658","2.0520"
"9/20/2020 12:00:00 AM","-1.5644",""
"9/20/2020 12:00:00 AM","38.3816","2.1440"
"9/21/2020 12:00:00 AM","-1.5279",""
"9/21/2020 12:00:00 AM","38.4355","2.4760"
"9/22/2020 12:00:00 AM","-1.0215",""
"9/22/2020 12:00:00 AM","35.9957","1.9800"
"9/23/2020 12:00:00 AM","-0.6822",""
"9/23/2020 12:00:00 AM","37.1475","2.6520"
"9/24/2020 12:00:00 AM","-0.9923",""
"9/24/2020 12:00:00 AM","35.3695","2.2360"
"9/25/2020 12:00:00 AM","-1.0908",""
