Read Date,kWh,kW
"4/24/2020 12:00:00 AM","324.4000","17.6000"
"4/25/2020 12:00:00 AM","333.6000","18.4000"
"4/26/2020 12:00:00 AM","324.6000","20.0000"
"4/27/2020 12:00:00 AM","313.2000","16.0000"
"4/28/2020 12:00:00 AM","325.4000","17.6000"
"4/29/2020 12:00:00 AM","331.4000","19.2000"
"4/30/2020 12:00:00 AM","383.8000","33.6000"
"5/1/2020 12:00:00 AM","329.4000","17.6000"
"5/2/2020 12:00:00 AM","351.2000","20.0000"
"5/3/2020 12:00:00 AM","323.6000","20.8000"
"5/4/2020 12:00:00 AM","304.0000","14.4000"
"5/5/2020 12:00:00 AM","539.4000","33.6000"
"5/6/2020 12:00:00 AM","562.6000","48.0000"
"5/7/2020 12:00:00 AM","522.8000","26.4000"
"5/8/2020 12:00:00 AM","582.1800","34.3200"
"5/9/2020 12:00:00 AM","533.1800","34.3200"
"5/10/2020 12:00:00 AM","501.8000","24.8000"
"5/11/2020 12:00:00 AM","671.9600","65.6000"
"5/12/2020 12:00:00 AM","568.0000","29.6000"
"5/13/2020 12:00:00 AM","484.8000","23.2000"
"5/14/2020 12:00:00 AM","516.8000","36.8000"
"5/15/2020 12:00:00 AM","433.2000","24.0000"
"5/16/2020 12:00:00 AM","344.0000","20.8000"
"5/17/2020 12:00:00 AM","327.2000","20.8000"
"5/18/2020 12:00:00 AM","308.6000","21.6000"
"5/19/2020 12:00:00 AM","292.6000","13.6000"
"5/20/2020 12:00:00 AM","461.3400","48.0000"
"5/21/2020 12:00:00 AM","345.4000","17.6000"
"5/22/2020 12:00:00 AM","366.2000","27.2000"
"5/23/2020 12:00:00 AM","500.8000","27.2000"
"5/24/2020 12:00:00 AM","579.8000","39.2000"
"5/25/2020 12:00:00 AM","563.9000","44.0000"
"5/26/2020 12:00:00 AM","586.5400","52.0000"
"5/27/2020 12:00:00 AM","577.8000","31.2000"
"5/28/2020 12:00:00 AM","554.8000","31.2000"
"5/29/2020 12:00:00 AM","387.8000","23.2000"
"5/30/2020 12:00:00 AM","312.4000","20.0000"
"5/31/2020 12:00:00 AM","288.4000","14.4000"
"6/1/2020 12:00:00 AM","-1.7432",""
"6/1/2020 12:00:00 AM","323.4000","20.8000"
"6/2/2020 12:00:00 AM","-1.6812",""
"6/2/2020 12:00:00 AM","395.6000","24.0000"
"6/3/2020 12:00:00 AM","-1.5958",""
"6/3/2020 12:00:00 AM","421.2000","24.8000"
"6/4/2020 12:00:00 AM","-0.9648",""
"6/4/2020 12:00:00 AM","580.2800","44.0000"
"6/5/2020 12:00:00 AM","-1.3963",""
"6/5/2020 12:00:00 AM","470.0000","26.4000"
"6/6/2020 12:00:00 AM","-1.6304",""
"6/6/2020 12:00:00 AM","446.4000","24.0000"
"6/7/2020 12:00:00 AM","-1.6927",""
"6/7/2020 12:00:00 AM","432.4000","24.0000"
"6/8/2020 12:00:00 AM","-1.5389",""
"6/8/2020 12:00:00 AM","408.6000","24.0000"
"6/9/2020 12:00:00 AM","-0.8934",""
"6/9/2020 12:00:00 AM","422.0000","26.4000"
"6/10/2020 12:00:00 AM","-1.3045",""
"6/10/2020 12:00:00 AM","468.0000","28.0000"
"6/11/2020 12:00:00 AM","-1.7149",""
"6/11/2020 12:00:00 AM","339.8000","20.8000"
"6/12/2020 12:00:00 AM","-1.6197",""
"6/12/2020 12:00:00 AM","327.4000","20.0000"
"6/13/2020 12:00:00 AM","-1.5627",""
"6/13/2020 12:00:00 AM","266.0000","17.6000"
"6/14/2020 12:00:00 AM","-1.3304",""
"6/14/2020 12:00:00 AM","226.4000","17.6000"
"6/15/2020 12:00:00 AM","-1.3557",""
"6/15/2020 12:00:00 AM","262.0000","18.4000"
"6/16/2020 12:00:00 AM","-1.4191",""
"6/16/2020 12:00:00 AM","276.8000","19.2000"
"6/17/2020 12:00:00 AM","-1.4913",""
"6/17/2020 12:00:00 AM","348.4000","24.0000"
"6/18/2020 12:00:00 AM","-1.3518",""
"6/18/2020 12:00:00 AM","389.6000","32.0000"
"6/19/2020 12:00:00 AM","-1.3507",""
"6/19/2020 12:00:00 AM","321.0000","20.0000"
"6/20/2020 12:00:00 AM","-1.3302",""
"6/20/2020 12:00:00 AM","310.2000","19.2000"
"6/21/2020 12:00:00 AM","-0.7434",""
"6/21/2020 12:00:00 AM","268.0000","18.4000"
"6/22/2020 12:00:00 AM","-1.4538",""
"6/22/2020 12:00:00 AM","274.2000","16.8000"
"6/23/2020 12:00:00 AM","-1.1799",""
"6/23/2020 12:00:00 AM","723.3400","76.8000"
"6/24/2020 12:00:00 AM","-1.3415",""
"6/24/2020 12:00:00 AM","478.0000","27.2000"
"6/25/2020 12:00:00 AM","-1.3274",""
"6/25/2020 12:00:00 AM","499.8000","28.0000"
"6/26/2020 12:00:00 AM","-1.4683",""
"6/26/2020 12:00:00 AM","513.6000","27.2000"
"6/27/2020 12:00:00 AM","-0.5869",""
"6/27/2020 12:00:00 AM","462.0000","24.8000"
"6/28/2020 12:00:00 AM","-0.6419",""
"6/28/2020 12:00:00 AM","413.4000","24.8000"
"6/29/2020 12:00:00 AM","-0.9634",""
"6/29/2020 12:00:00 AM","362.2000","20.8000"
"6/30/2020 12:00:00 AM","-1.1372",""
"6/30/2020 12:00:00 AM","237.8000","16.8000"
"7/1/2020 12:00:00 AM","-1.0161",""
"7/1/2020 12:00:00 AM","247.6000","17.6000"
"7/2/2020 12:00:00 AM","-1.5323",""
"7/2/2020 12:00:00 AM","323.0000","16.0000"
"7/3/2020 12:00:00 AM","-1.6065",""
"7/3/2020 12:00:00 AM","236.0000","16.0000"
"7/4/2020 12:00:00 AM","-1.5321",""
"7/4/2020 12:00:00 AM","241.0000","15.2000"
"7/5/2020 12:00:00 AM","-1.4910",""
"7/5/2020 12:00:00 AM","250.8000","15.2000"
"7/6/2020 12:00:00 AM","-1.4841",""
"7/6/2020 12:00:00 AM","274.0000","17.6000"
"7/7/2020 12:00:00 AM","-1.4381",""
"7/7/2020 12:00:00 AM","308.0000","17.6000"
"7/8/2020 12:00:00 AM","-1.2875",""
"7/8/2020 12:00:00 AM","318.6000","29.6000"
"7/9/2020 12:00:00 AM","-1.2044",""
"7/9/2020 12:00:00 AM","295.0000","25.6000"
"7/10/2020 12:00:00 AM","-1.2884",""
"7/10/2020 12:00:00 AM","323.2000","27.2000"
"7/11/2020 12:00:00 AM","-1.5752",""
"7/11/2020 12:00:00 AM","231.4000","14.4000"
"7/12/2020 12:00:00 AM","-1.1750",""
"7/12/2020 12:00:00 AM","198.6000","14.4000"
"7/13/2020 12:00:00 AM","-1.6119",""
"7/13/2020 12:00:00 AM","282.6000","24.8000"
"7/14/2020 12:00:00 AM","-1.6468",""
"7/14/2020 12:00:00 AM","294.6000","18.4000"
"7/15/2020 12:00:00 AM","-1.5397",""
"7/15/2020 12:00:00 AM","462.5800","45.6000"
"7/16/2020 12:00:00 AM","-1.0279",""
"7/16/2020 12:00:00 AM","496.9600","36.0000"
"7/17/2020 12:00:00 AM","-0.9648",""
"7/17/2020 12:00:00 AM","662.8000","56.0000"
"7/18/2020 12:00:00 AM","-1.4979",""
"7/18/2020 12:00:00 AM","613.2600","41.6000"
"7/19/2020 12:00:00 AM","-1.4916",""
"7/19/2020 12:00:00 AM","642.4400","41.6000"
"7/20/2020 12:00:00 AM","-0.8291",""
"7/20/2020 12:00:00 AM","634.8000","44.0000"
"7/21/2020 12:00:00 AM","-1.4575",""
"7/21/2020 12:00:00 AM","681.0000","45.6000"
"7/22/2020 12:00:00 AM","-1.2616",""
"7/22/2020 12:00:00 AM","628.3800","44.0000"
"7/23/2020 12:00:00 AM","-0.6943",""
"7/23/2020 12:00:00 AM","597.4000","38.4000"
"7/24/2020 12:00:00 AM","-1.5291",""
"7/24/2020 12:00:00 AM","625.4400","43.2000"
"7/25/2020 12:00:00 AM","-1.3472",""
"7/25/2020 12:00:00 AM","610.7600","41.6000"
"7/26/2020 12:00:00 AM","-0.9893",""
"7/26/2020 12:00:00 AM","594.9000","40.7200"
"7/27/2020 12:00:00 AM","-1.3806",""
"7/27/2020 12:00:00 AM","525.2000","39.2000"
"7/28/2020 12:00:00 AM","-1.1653",""
"7/28/2020 12:00:00 AM","417.1800","34.3200"
"7/29/2020 12:00:00 AM","-1.4525",""
"7/29/2020 12:00:00 AM","471.2600","38.4000"
"7/30/2020 12:00:00 AM","-0.3884",""
"7/30/2020 12:00:00 AM","436.8000","30.4000"
"7/31/2020 12:00:00 AM","-0.5272",""
"7/31/2020 12:00:00 AM","398.0000","22.4000"
"8/1/2020 12:00:00 AM","-0.9709",""
"8/1/2020 12:00:00 AM","467.5800","41.6000"
"8/2/2020 12:00:00 AM","-1.2128",""
"8/2/2020 12:00:00 AM","335.2000","21.6000"
"8/3/2020 12:00:00 AM","-0.9613",""
"8/3/2020 12:00:00 AM","349.0000","29.6000"
"8/4/2020 12:00:00 AM","-0.9243",""
"8/4/2020 12:00:00 AM","290.0000","20.8000"
"8/5/2020 12:00:00 AM","-1.3095",""
"8/5/2020 12:00:00 AM","288.2000","20.0000"
"8/6/2020 12:00:00 AM","-1.3365",""
"8/6/2020 12:00:00 AM","320.4000","31.2000"
"8/7/2020 12:00:00 AM","-1.4058",""
"8/7/2020 12:00:00 AM","295.0000","32.0000"
"8/8/2020 12:00:00 AM","-1.6143",""
"8/8/2020 12:00:00 AM","294.0000","33.6000"
"8/9/2020 12:00:00 AM","-1.2836",""
"8/9/2020 12:00:00 AM","335.0000","30.4000"
"8/10/2020 12:00:00 AM","-0.9523",""
"8/10/2020 12:00:00 AM","349.4000","20.8000"
