,day,kWh,kW,occupied,kw_per_person,kw_per_sq_ft,week,Date,max_temp,min_temp,average_temp
311,311,"1,180.6440",75.36,1.0,0.607741935483871,1.5900746929991139,44,2020-11-08,77.7,50.1,61.7
312,312,"1,119.9240",82.512,1.0,0.6654193548387097,1.7409798708697304,44,2020-11-09,78.1,53.0,64.3
313,313,"1,160.9160",80.64,1.0,0.6503225806451612,1.701481200151918,44,2020-11-10,77.9,58.1,66.9
314,314,"1,110.2040",74.88,1.0,0.6038709677419355,1.5799468287124951,44,2020-11-11,67.7,47.5,58.6
315,315,"1,089.5640",82.08,1.0,0.6619354838709677,1.7318647930117737,45,2020-11-12,54.4,34.5,43.4
316,316,"1,075.7280",72.0,1.0,0.5806451612903226,1.519179642992784,45,2020-11-13,58.6,36.8,45.9
317,317,"1,104.0360",78.72,1.0,0.6348387096774194,1.6609697430054438,45,2020-11-14,57.3,32.6,45.4
318,318,"1,091.7240",79.2,1.0,0.6387096774193549,1.6710976072920625,45,2020-11-15,61.6,42.9,55.2
319,319,"1,189.9440",75.36,1.0,0.607741935483871,1.5900746929991139,45,2020-11-16,54.1,33.6,43.7
320,320,"1,153.4760",66.72,1.0,0.5380645161290323,1.4077731358399799,45,2020-11-17,45.3,32.1,41.7
321,321,"1,174.2480",78.72,1.0,0.6348387096774194,1.6609697430054438,45,2020-11-18,48.0,25.6,36.3
322,322,"1,120.4640",73.44,1.0,0.5922580645161291,1.5495632358526397,46,2020-11-19,64.6,37.7,49.7
323,323,984.0480,60.48,1.0,0.48774193548387096,1.2761109001139384,46,2020-11-20,63.9,45.2,54.6
324,324,"1,057.7159",70.08,1.0,0.5651612903225807,1.4786681858463098,46,2020-11-21,57.5,49.2,54.0
325,325,"1,014.0000",68.592,1.0,0.5531612903225807,1.447271806557792,46,2020-11-22,56.1,39.6,50.3
326,326,"1,098.0360",76.8,1.0,0.6193548387096774,1.6204582858589696,46,2020-11-23,46.5,33.5,39.4
327,327,986.1720,56.64,1.0,0.4567741935483871,1.19508798582099,46,2020-11-24,52.8,35.8,44.4
328,328,660.0360,36.0,1.0,0.2903225806451613,0.759589821496392,46,2020-11-25,59.6,48.0,53.8
329,329,664.7520,33.6,1.0,0.2709677419354839,0.7089505000632992,47,2020-11-26,54.9,48.2,50.3
330,330,645.6600,31.68,1.0,0.25548387096774194,0.6684390429168249,47,2020-11-27,56.5,46.1,49.6
331,331,731.7120,44.16,1.0,0.35612903225806447,0.9317635143689074,47,2020-11-28,49.0,33.6,40.9
332,332,745.3920,42.72,1.0,0.34451612903225803,0.9013799215090518,47,2020-11-29,54.3,28.8,41.5
333,333,849.7440,42.72,1.0,0.34451612903225803,0.9013799215090518,47,2020-11-30,46.6,29.6,35.8
334,334,866.0280,53.28,1.0,0.4296774193548387,1.12419293581466,47,2020-12-01,31.1,24.2,28.6
335,335,680.2920,43.68,1.0,0.352258064516129,0.9216356500822889,47,2020-12-02,40.4,19.3,28.9
336,336,533.6040,25.92,1.0,0.20903225806451614,0.5469046714774023,48,2020-12-03,42.0,23.5,32.8
337,337,529.2360,24.96,1.0,0.20129032258064516,0.5266489429041651,48,2020-12-04,43.7,40.4,42.2
338,338,539.0760,27.36,1.0,0.22064516129032258,0.5772882643372579,48,2020-12-05,45.2,30.2,37.0
339,339,537.8880,26.88,1.0,0.2167741935483871,0.5671604000506393,48,2020-12-06,44.5,24.7,34.8
340,340,582.0720,38.88,1.0,0.31354838709677424,0.8203570072161034,48,2020-12-07,35.2,31.0,33.0
341,341,602.0760,31.68,1.0,0.25548387096774194,0.6684390429168249,48,2020-12-08,33.4,23.6,29.4
342,342,571.6560,30.24,1.0,0.24387096774193548,0.6380554500569692,48,2020-12-09,55.1,28.6,40.7
343,343,522.3840,26.4,1.0,0.2129032258064516,0.5570325357640208,49,2020-12-10,60.4,30.9,44.1
344,344,503.8800,24.96,1.0,0.20129032258064516,0.5266489429041651,49,2020-12-11,64.5,42.1,51.8
345,345,489.5640,23.52,1.0,0.1896774193548387,0.49626535004430944,49,2020-12-12,61.4,42.8,54.7
346,346,530.6400,26.4,1.0,0.2129032258064516,0.5570325357640208,49,2020-12-13,44.3,34.8,40.1
347,347,550.5960,36.96,1.0,0.2980645161290323,0.7798455500696291,49,2020-12-14,40.2,29.0,35.6
348,348,571.6080,28.8,1.0,0.23225806451612904,0.6076718571971136,49,2020-12-15,37.5,21.5,29.4
349,349,549.3360,27.84,1.0,0.22451612903225807,0.5874161286238765,49,2020-12-16,39.2,32.3,34.9
350,350,583.8120,28.32,1.0,0.22838709677419355,0.597543992910495,50,2020-12-17,32.6,30.5,31.3
351,351,598.6440,31.2,1.0,0.25161290322580643,0.6583111786302064,50,2020-12-18,37.8,23.6,31.0
352,352,571.9920,29.28,1.0,0.23612903225806453,0.6177997214837322,50,2020-12-19,45.4,29.2,36.7
353,353,546.7080,27.36,1.0,0.22064516129032258,0.5772882643372579,50,2020-12-20,43.9,33.3,39.3
354,354,559.5720,27.36,1.0,0.22064516129032258,0.5772882643372579,50,2020-12-21,48.1,32.0,39.8
355,355,542.2800,27.36,1.0,0.22064516129032258,0.5772882643372579,50,2020-12-22,44.7,33.2,39.5
356,356,526.1760,27.84,1.0,0.22451612903225807,0.5874161286238765,50,2020-12-23,58.2,30.8,44.7
357,357,577.8120,30.72,1.0,0.24774193548387097,0.6481833143435878,51,2020-12-24,50.2,20.4,34.4
358,358,763.7520,37.92,1.0,0.30580645161290326,0.8001012786428663,51,2020-12-25,19.8,12.7,15.8
359,359,718.2240,38.88,1.0,0.31354838709677424,0.8203570072161034,51,2020-12-26,37.2,10.3,22.5
360,360,565.6200,29.76,1.0,0.24000000000000002,0.6279275857703507,51,2020-12-27,54.6,28.0,40.1
361,361,535.1760,26.4,1.0,0.2129032258064516,0.5570325357640208,51,2020-12-28,50.7,29.2,42.3
362,362,588.8400,29.28,1.0,0.23612903225806453,0.6177997214837322,51,2020-12-29,37.8,24.5,31.6
363,363,522.9600,28.8,1.0,0.23225806451612904,0.6076718571971136,51,2020-12-30,59.4,32.3,47.2
364,364,546.1080,26.88,1.0,0.2167741935483871,0.5671604000506393,52,2020-12-31,40.2,33.1,34.7
365,365,516.0600,27.84,1.0,0.22451612903225807,0.5874161286238765,52,2021-01-01,60.4,34.4,47.3
366,366,520.9200,25.92,1.0,0.20903225806451614,0.5469046714774023,52,2021-01-02,43.9,39.5,41.5
367,367,545.0400,26.4,1.0,0.2129032258064516,0.5570325357640208,52,2021-01-03,39.4,32.5,37.0
368,368,"1,437.5280",188.64,1.0,1.5212903225806451,3.9802506646410936,52,2021-01-04,43.9,29.0,37.3
369,369,978.4680,53.76,1.0,0.4335483870967742,1.1343208001012786,52,2021-01-05,39.4,32.7,35.1
370,370,"1,001.1720",59.04,1.0,0.4761290322580645,1.2457273072540829,52,2021-01-06,36.1,32.7,34.5
371,371,989.1960,55.2,1.0,0.44516129032258067,1.1647043929611345,53,2021-01-07,37.5,32.8,35.0
372,372,985.8960,49.44,1.0,0.3987096774193548,1.0431700215217117,53,2021-01-08,33.2,29.8,31.6
373,373,"1,140.9360",67.2,1.0,0.5419354838709678,1.4179010001265984,53,2021-01-09,30.8,24.3,29.1
374,374,"1,148.8080",73.44,1.0,0.5922580645161291,1.5495632358526397,53,2021-01-10,34.4,20.8,27.8
375,375,"1,156.3440",65.76,1.0,0.5303225806451614,1.3875174072667429,53,2021-01-11,30.9,22.6,26.4
376,376,"1,132.8480",65.76,1.0,0.5303225806451614,1.3875174072667429,53,2021-01-12,31.5,22.7,27.1
377,377,"1,024.0680",55.2,1.0,0.44516129032258067,1.1647043929611345,53,2021-01-13,41.7,25.4,34.1
378,378,963.8160,53.28,1.0,0.4296774193548387,1.12419293581466,54,2021-01-14,48.3,31.1,41.3
379,379,955.0920,51.36,1.0,0.41419354838709677,1.0836814786681859,54,2021-01-15,41.5,31.6,37.3
380,380,"1,149.6000",67.632,1.0,0.5454193548387097,1.427016077984555,54,2021-01-16,33.2,30.6,32.1
381,381,"1,101.4200",73.44,1.0,0.5922580645161291,1.5495632358526397,54,2021-01-17,34.3,30.3,32.8
382,382,"1,146.0240",65.28,1.0,0.5264516129032258,1.3773895429801242,54,2021-01-18,34.1,29.4,31.8
383,383,"1,050.2520",59.04,1.0,0.4761290322580645,1.2457273072540829,54,2021-01-19,44.0,32.5,38.1
384,384,"1,128.0840",65.76,1.0,0.5303225806451614,1.3875174072667429,54,2021-01-20,35.2,30.3,33.2
385,385,"1,043.5800",66.72,1.0,0.5380645161290323,1.4077731358399799,55,2021-01-21,43.2,33.8,38.5
386,386,"1,118.9760",75.84,1.0,0.6116129032258065,1.6002025572857326,55,2021-01-22,37.8,23.6,32.4
387,387,"1,254.8760",75.36,1.0,0.607741935483871,1.5900746929991139,55,2021-01-23,31.5,19.2,26.7
388,388,"1,181.2080",75.84,1.0,0.6116129032258065,1.6002025572857326,55,2021-01-24,39.6,30.1,35.3
389,389,"1,031.2200",63.84,1.0,0.5148387096774194,1.3470059501202685,55,2021-01-25,45.6,35.7,39.1
390,390,954.2640,56.64,1.0,0.4567741935483871,1.19508798582099,55,2021-01-26,48.7,35.1,44.3
391,391,"1,117.3680",72.96,1.0,0.5883870967741935,1.539435371566021,55,2021-01-27,35.4,25.1,32.1
392,392,"1,317.9000",77.28,1.0,0.623225806451613,1.630586150145588,56,2021-01-28,27.4,17.3,22.6
393,393,"1,272.8040",73.44,1.0,0.5922580645161291,1.5495632358526397,56,2021-01-29,30.9,14.3,23.7
394,394,"1,227.6121",73.44,1.0,0.5922580645161291,1.5495632358526397,56,2021-01-30,37.7,24.0,32.4
395,395,"1,140.3719",74.4,1.0,0.6000000000000001,1.5698189644258769,56,2021-01-31,44.5,32.4,39.3
396,396,"1,282.3800",73.92,1.0,0.5961290322580646,1.5596911001392582,56,2021-02-01,31.7,26.8,29.1
397,397,"1,263.3000",85.92,1.0,0.6929032258064516,1.8128877073047223,56,2021-02-02,31.7,23.5,28.1
398,398,"1,220.7841",75.36,1.0,0.607741935483871,1.5900746929991139,56,2021-02-03,36.2,25.3,29.8
399,399,"1,214.1960",69.6,1.0,0.5612903225806452,1.468540321559691,57,2021-02-04,40.1,25.4,33.7
400,400,"1,168.4520",68.112,1.0,0.5492903225806451,1.4371439422711736,57,2021-02-05,37.9,30.1,34.1
401,401,"1,204.5120",86.4,1.0,0.6967741935483871,1.8230155715913408,57,2021-02-06,40.0,28.7,33.8
402,402,"1,380.5160",87.36,1.0,0.704516129032258,1.8432713001645777,57,2021-02-07,29.1,18.9,25.1
403,403,"1,397.9880",90.24,1.0,0.7277419354838709,1.9040384858842891,57,2021-02-08,37.1,17.3,29.8
404,404,"1,336.2960",85.92,1.0,0.6929032258064516,1.8128877073047223,57,2021-02-09,34.8,30.2,32.7
405,405,"1,380.0000",88.8,1.0,0.7161290322580645,1.8736548930244334,57,2021-02-10,31.2,26.3,29.1
406,406,"1,443.5160",89.28,1.0,0.72,1.8837827573110522,58,2021-02-11,26.0,23.4,24.6
407,407,"1,502.1240",101.76,1.0,0.8206451612903226,2.1471072287631348,58,2021-02-12,28.2,22.6,25.7
408,408,"1,486.2600",99.84,1.0,0.8051612903225807,2.1065957716166603,58,2021-02-13,28.1,24.4,26.4
409,409,"1,535.7960",89.28,1.0,0.72,1.8837827573110522,58,2021-02-14,25.9,22.2,24.4
410,410,"1,600.1520",93.12,1.0,0.7509677419354839,1.9648056716040008,58,2021-02-15,24.7,18.5,21.7
411,411,"1,707.6240",103.2,1.0,0.832258064516129,2.1774908216229902,58,2021-02-16,18.1,6.9,12.7
412,412,"1,631.8440",86.88,1.0,0.7006451612903225,1.8331434358779592,58,2021-02-17,23.3,7.0,17.7
413,413,"1,572.1200",102.24,1.0,0.824516129032258,2.1572350930497532,59,2021-02-18,28.9,23.0,26.0
414,414,"1,499.0520",97.44,1.0,0.7858064516129032,2.0559564501835674,59,2021-02-19,24.7,13.1,20.9
415,415,"1,520.8440",80.64,1.0,0.6503225806451612,1.701481200151918,59,2021-02-20,28.9,8.0,20.0
416,416,"1,409.1121",80.64,1.0,0.6503225806451612,1.701481200151918,59,2021-02-21,43.5,17.6,33.2
417,417,"1,271.8920",85.44,1.0,0.6890322580645161,1.8027598430181035,59,2021-02-22,42.7,35.2,39.2
418,418,"1,273.1281",84.48,1.0,0.6812903225806451,1.7825041144448666,59,2021-02-23,55.0,35.9,45.1
419,419,"1,146.1920",81.6,1.0,0.6580645161290322,1.721736928725155,59,2021-02-24,62.6,40.0,51.2
420,420,"1,274.9640",84.0,1.0,0.6774193548387096,1.7723762501582478,60,2021-02-25,46.9,33.6,40.0
421,421,"1,347.5040",84.48,1.0,0.6812903225806451,1.7825041144448666,60,2021-02-26,45.9,34.6,39.4
422,422,"1,164.3960",74.88,1.0,0.6038709677419355,1.5799468287124951,60,2021-02-27,54.6,46.4,51.4
423,423,"1,134.6720",73.44,1.0,0.5922580645161291,1.5495632358526397,60,2021-02-28,62.8,50.6,58.6
424,424,"1,246.0081",87.36,1.0,0.704516129032258,1.8432713001645777,60,2021-03-01,47.5,30.4,40.2
425,425,"1,304.3040",82.992,1.0,0.6692903225806452,1.751107735156349,60,2021-03-02,42.6,26.6,34.3
426,426,"1,204.4760",75.84,1.0,0.6116129032258065,1.6002025572857326,60,2021-03-03,55.9,26.5,43.1
427,427,"1,227.2760",85.92,1.0,0.6929032258064516,1.8128877073047223,61,2021-03-04,53.1,30.3,42.8
428,428,"1,383.8881",82.08,1.0,0.6619354838709677,1.7318647930117737,61,2021-03-05,42.1,25.9,34.3
429,429,"1,221.0959",72.48,1.0,0.5845161290322581,1.5293075072794027,61,2021-03-06,46.1,28.1,37.2
430,430,"1,265.3400",81.6,1.0,0.6580645161290322,1.721736928725155,61,2021-03-07,50.7,26.9,37.5
431,431,"1,220.4480",81.6,1.0,0.6580645161290322,1.721736928725155,61,2021-03-08,62.3,27.0,44.5
432,432,"1,106.8199",72.48,1.0,0.5845161290322581,1.5293075072794027,61,2021-03-09,67.5,35.7,51.8
433,433,"1,095.8521",70.56,1.0,0.5690322580645162,1.4887960501329283,61,2021-03-10,70.0,45.5,57.5
434,434,"1,044.7920",67.2,1.0,0.5419354838709678,1.4179010001265984,62,2021-03-11,67.0,55.0,60.9
435,435,"1,127.7240",76.8,1.0,0.6193548387096774,1.6204582858589696,62,2021-03-12,59.9,48.6,53.9
436,436,"1,063.3560",73.44,1.0,0.5922580645161291,1.5495632358526397,62,2021-03-13,56.1,42.2,48.9
437,437,"1,126.9440",71.04,1.0,0.5729032258064517,1.498923914419547,62,2021-03-14,50.9,34.9,43.8
438,438,"1,312.4041",82.08,1.0,0.6619354838709677,1.7318647930117737,62,2021-03-15,47.1,38.2,41.4
439,439,"1,209.7321",79.2,1.0,0.6387096774193549,1.6710976072920625,62,2021-03-16,70.3,42.1,55.8
440,440,"1,040.9880",70.56,1.0,0.5690322580645162,1.4887960501329283,62,2021-03-17,62.2,41.9,52.7
441,441,"1,065.2640",72.0,1.0,0.5806451612903226,1.519179642992784,63,2021-03-18,65.3,41.8,56.6
442,442,"1,145.1240",78.24,1.0,0.6309677419354839,1.650841878718825,63,2021-03-19,52.1,34.5,42.6
443,443,56.8800,62.88,1.0,0.5070967741935484,1.3267502215470313,63,2021-03-20,60.1,29.8,44.3
444,444,"1,105.0439",81.6,1.0,0.6580645161290322,1.721736928725155,63,2021-03-21,65.0,34.8,49.8
445,445,"1,130.5800",84.0,1.0,0.6774193548387096,1.7723762501582478,63,2021-03-22,67.2,43.3,54.9
446,446,"1,064.2321",82.512,1.0,0.6654193548387097,1.7409798708697304,63,2021-03-23,69.6,46.8,59.5
447,447,"1,064.5439",77.28,1.0,0.623225806451613,1.630586150145588,63,2021-03-24,73.6,56.5,63.6
448,448,"1,021.2360",72.0,1.0,0.5806451612903226,1.519179642992784,64,2021-03-25,65.9,50.4,59.0
449,449,"1,057.2480",67.2,1.0,0.5419354838709678,1.4179010001265984,64,2021-03-26,63.2,48.6,57.0
450,450,998.7960,68.592,1.0,0.5531612903225807,1.447271806557792,64,2021-03-27,67.4,43.3,55.3
451,451,"1,084.1760",73.92,1.0,0.5961290322580646,1.5596911001392582,64,2021-03-28,62.5,37.5,52.7
452,452,"1,075.8480",66.24,1.0,0.5341935483870968,1.3976452715533612,64,2021-03-29,57.4,29.2,44.6
453,453,"1,091.5320",68.592,1.0,0.5531612903225807,1.447271806557792,64,2021-03-30,73.3,42.4,59.2
454,454,"1,117.3680",87.84,1.0,0.7083870967741935,1.8533991644511965,64,2021-03-31,58.3,39.9,48.7
455,455,"1,241.0160",94.08,1.0,0.7587096774193548,1.9850614001772378,65,2021-04-01,39.9,29.1,34.6
456,456,"1,243.3199",82.992,1.0,0.6692903225806452,1.751107735156349,65,2021-04-02,46.5,23.4,35.0
457,457,"1,080.2520",71.04,1.0,0.5729032258064517,1.498923914419547,65,2021-04-03,61.1,28.5,44.6
458,458,"1,050.8521",75.36,1.0,0.607741935483871,1.5900746929991139,65,2021-04-04,70.5,41.0,55.9
459,459,"1,071.9000",69.12,1.0,0.5574193548387097,1.4584124572730728,65,2021-04-05,73.6,43.8,59.6
460,460,"1,028.5081",79.2,1.0,0.6387096774193549,1.6710976072920625,65,2021-04-06,75.0,48.4,62.9
461,461,"1,155.1801",83.472,1.0,0.6731612903225807,1.7612355994429674,65,2021-04-07,79.5,54.8,67.1
462,462,"1,081.4160",77.76,1.0,0.6270967741935485,1.6407140144322068,66,2021-04-08,66.2,60.1,63.0
463,463,"1,012.4400",67.632,1.0,0.5454193548387097,1.427016077984555,66,2021-04-09,79.0,52.7,65.6
464,464,953.5560,61.44,1.0,0.49548387096774194,1.2963666286871756,66,2021-04-10,65.5,55.6,61.9
465,465,"1,010.6640",65.76,1.0,0.5303225806451614,1.3875174072667429,66,2021-04-11,56.1,49.6,52.7
466,466,"1,098.4080",71.04,1.0,0.5729032258064517,1.498923914419547,66,2021-04-12,67.3,44.6,55.5
467,467,"1,122.0360",80.16,1.0,0.6464516129032257,1.6913533358652995,66,2021-04-13,66.2,48.1,56.3
468,468,"1,049.1600",73.44,1.0,0.5922580645161291,1.5495632358526397,66,2021-04-14,55.8,44.9,50.1
469,469,"1,107.1200",71.04,1.0,0.5729032258064517,1.498923914419547,67,2021-04-15,54.5,39.4,46.5
470,470,"1,085.9520",75.36,1.0,0.607741935483871,1.5900746929991139,67,2021-04-16,59.5,33.4,47.1
471,471,"1,000.8960",63.36,1.0,0.5109677419354839,1.3368780858336498,67,2021-04-17,58.6,40.3,49.0
472,472,"1,028.5200",60.48,1.0,0.48774193548387096,1.2761109001139384,67,2021-04-18,61.5,35.7,50.2
473,473,"1,082.2679",76.8,1.0,0.6193548387096774,1.6204582858589696,67,2021-04-19,64.9,44.9,54.6
474,474,"1,102.7640",76.32,1.0,0.6154838709677419,1.6103304215723508,67,2021-04-20,68.2,41.0,54.7
475,475,"1,196.7841",84.96,1.0,0.6851612903225806,1.7926319787314848,67,2021-04-21,42.9,31.8,36.4
476,476,"1,202.4720",78.72,1.0,0.6348387096774194,1.6609697430054438,68,2021-04-22,52.9,30.4,41.8
477,477,"1,091.7000",71.52,1.0,0.5767741935483871,1.5090517787061652,68,2021-04-23,58.3,31.2,46.3
478,478,"1,074.1801",77.76,1.0,0.6270967741935485,1.6407140144322068,68,2021-04-24,52.6,48.0,49.9
479,479,"1,026.4680",72.48,1.0,0.5845161290322581,1.5293075072794027,68,2021-04-25,61.1,45.0,51.4
480,480,"1,150.3800",84.0,1.0,0.6774193548387096,1.7723762501582478,68,2021-04-26,74.3,38.1,57.2
481,481,"1,092.9120",63.84,1.0,0.5148387096774194,1.3470059501202685,68,2021-04-27,79.6,58.1,69.5
482,482,"1,058.6880",72.0,1.0,0.5806451612903226,1.519179642992784,68,2021-04-28,77.4,65.3,69.4
483,483,"1,123.2480",73.92,1.0,0.5961290322580646,1.5596911001392582,69,2021-04-29,67.8,55.0,64.6
484,484,"1,073.3521",75.36,1.0,0.607741935483871,1.5900746929991139,69,2021-04-30,71.5,48.8,59.5
485,485,972.8880,63.84,1.0,0.5148387096774194,1.3470059501202685,69,2021-05-01,70.6,36.2,54.8
486,486,986.1000,62.88,1.0,0.5070967741935484,1.3267502215470313,69,2021-05-02,75.0,53.0,63.6
487,487,"1,102.6200",73.44,1.0,0.5922580645161291,1.5495632358526397,69,2021-05-03,74.1,59.4,66.1
